"configuration","problem","model","data_file","status","time","run","objective"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.08","mznc","947365"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","947171"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","947063"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","946869"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","946675"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","946381"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","946079"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","945885"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","945777"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","945583"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","945389"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","945281"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","945087"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","944893"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","944815"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","944621"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","943810"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","943508"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","943314"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","943206"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","943012"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","942818"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","942710"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","942516"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.09","mznc","942322"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","942277"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","942083"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","941889"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","941078"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","940776"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","940582"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","940474"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","940280"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","940086"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","939978"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","939784"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","939590"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","938880"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","938578"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","938384"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","938276"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","938082"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","937888"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","937780"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","937586"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","937392"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","936835"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","936533"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","936339"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","936231"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","936037"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","935843"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","935735"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","935541"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","935347"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","935302"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","935108"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","934914"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","934103"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","933801"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","933607"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","933499"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","933305"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","933111"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","933003"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","932809"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","932615"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","931905"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","931603"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","931409"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","931301"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.52","mznc","931107"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","930913"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","930805"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","930611"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","930417"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","930228"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","929355"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","929053"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","928859"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","928751"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","928557"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","928363"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","927552"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","927250"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","927056"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","926948"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","926754"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","926560"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","926452"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","926258"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","926064"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","926019"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","925825"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","925631"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","924820"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","924518"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","924324"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","924216"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","924022"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","923828"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","923720"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","923526"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","923332"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","922622"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","922320"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","922126"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","922018"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","921824"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","921630"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.54","mznc","921522"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.55","mznc","921328"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.55","mznc","921134"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.55","mznc","921043"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.55","mznc","920849"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.55","mznc","920741"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.55","mznc","920547"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.55","mznc","920353"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.55","mznc","919643"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.55","mznc","919341"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.55","mznc","919147"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.56","mznc","919039"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.56","mznc","918845"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","918651"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","918543"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","918349"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","918155"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","917849"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","917547"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","917353"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","917245"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","917051"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","916857"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","916749"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","916555"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","916361"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","916316"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","916122"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","915928"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","915117"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","914815"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","914621"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","914513"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","914319"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","914125"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","914017"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","913823"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","913629"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","912919"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","912617"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","912423"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","912315"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","912121"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","911927"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","911819"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","911625"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","911431"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","910717"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","910415"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","910221"
"Gecode HR","liner-sf-repositioning","data/mznc2019/liner-sf-repositioning/tp7_2.mzn","","","185.57","mznc","910113"
